date,symbol,open,high,low,close,Volume LTC,Volume USD
7/1/21 4:00,LTC/USD,139.14,140.85,132.07,132.43,26376.92198,3493095.778
6/30/21 4:00,LTC/USD,142.23,144.62,136.18,139.14,11586.53815,1612150.918
6/29/21 4:00,LTC/USD,138.46,149.14,138.35,142.23,29382.3761,4179055.353
6/28/21 4:00,LTC/USD,130.68,142.16,129.98,138.46,28067.41336,3886214.054
6/27/21 4:00,LTC/USD,129.24,133.16,124.69,130.68,14305.53478,1869447.285
6/26/21 4:00,LTC/USD,126.65,129.49,118.79,129.24,26875.1408,3473343.197
6/25/21 4:00,LTC/USD,137.17,137.86,123.96,126.65,32542.8621,4121553.485
6/24/21 4:00,LTC/USD,126.84,137.17,126.84,137.17,4.46643,612.6602031
6/23/21 4:00,LTC/USD,128.85,130.28,123.65,126.84,17102.77665,2169316.19
6/22/21 4:00,LTC/USD,131.42,131.79,105,128.85,114811.3976,14793448.58
6/21/21 4:00,LTC/USD,149.54,149.7,119.81,131.42,53410.34422,7019187.437
6/20/21 4:00,LTC/USD,153.26,156.17,143.8,149.54,20384.87793,3048354.646
6/19/21 4:00,LTC/USD,154.56,160.61,150.55,153.26,8192.193242,1255535.536
6/18/21 4:00,LTC/USD,165.29,167.24,151.57,154.56,20498.72281,3168282.597
6/17/21 4:00,LTC/USD,171.17,173.44,162.9,165.29,20810.87694,3439829.85
6/16/21 4:00,LTC/USD,172.63,172.63,165.43,171.17,2368.858421,405477.4959
6/15/21 4:00,LTC/USD,178.68,181,170.42,172.63,23560.3791,4067228.245
6/14/21 4:00,LTC/USD,168.57,181.21,166.56,178.68,27900.42799,4985248.473
6/13/21 4:00,LTC/USD,157.54,172.58,156.88,168.57,20728.60653,3494221.203
6/12/21 4:00,LTC/USD,157.03,164.38,154.28,157.54,20473.43602,3225385.11
6/11/21 4:00,LTC/USD,171.32,173.78,154.63,157.03,33114.06447,5199901.544
6/10/21 4:00,LTC/USD,170.3,173.32,162.24,171.32,39964.03195,6846637.954
6/9/21 4:00,LTC/USD,154.73,174.61,154.73,170.3,13186.11646,2245595.633
6/8/21 4:00,LTC/USD,156.54,163.03,145.04,154.73,36444.3435,5639033.27
6/7/21 4:00,LTC/USD,181.05,182.26,152.73,156.54,32231.35162,5045495.782
6/6/21 4:00,LTC/USD,176.61,182.25,172.94,181.05,22642.20264,4099370.788
6/5/21 4:00,LTC/USD,182.21,185.57,167.74,176.61,22877.74359,4040438.295
6/4/21 4:00,LTC/USD,182.95,184.86,169.25,182.21,17854.09607,3253194.845
6/3/21 4:00,LTC/USD,186.35,193.78,179.61,182.95,9287.477093,1699143.934
6/2/21 4:00,LTC/USD,182.53,191.32,180.02,186.35,14386.48417,2680921.325
6/1/21 4:00,LTC/USD,183.31,187.67,175.99,182.53,18565.14297,3388695.546
5/31/21 4:00,LTC/USD,165.84,193.04,163.9,183.31,26817.38398,4915894.658
5/30/21 4:00,LTC/USD,166.49,181,163.8,165.84,50253.46668,8334034.915
5/29/21 4:00,LTC/USD,186.36,187.45,155.3,166.49,37051.65111,6168729.393
5/28/21 4:00,LTC/USD,194.24,194.24,165.76,186.36,61876.23041,11531254.3
5/27/21 4:00,LTC/USD,184.11,203.91,184.11,194.24,15202.61928,2952956.769
5/26/21 4:00,LTC/USD,191.73,204.42,180.78,184.11,65327.34425,12027417.35
5/25/21 4:00,LTC/USD,181.84,192.31,167.66,191.73,42428.05992,8134731.928
5/24/21 4:00,LTC/USD,151.53,194.94,146.2,181.84,86443.95648,15718969.05
5/23/21 4:00,LTC/USD,171.4,172.98,118.36,151.53,134914.0322,20443523.31
5/22/21 4:00,LTC/USD,178.88,184.41,162,171.4,65258.21145,11185257.44
5/21/21 4:00,LTC/USD,208.58,208.58,157.31,178.88,56104.13264,10035907.25
5/20/21 4:00,LTC/USD,194.35,225.68,192.61,208.58,102991.4209,21481950.56
5/19/21 4:00,LTC/USD,273.41,276.04,165,194.35,294761.3608,57286870.46
5/18/21 4:00,LTC/USD,302.29,318.49,268.79,273.41,58271.01772,15931878.96
5/17/21 4:00,LTC/USD,269.11,307.75,261.3,302.29,50790.21611,15353374.43
5/16/21 4:00,LTC/USD,311.19,323.86,267.7,269.11,47809.71502,12866072.41
5/15/21 4:00,LTC/USD,325.04,327.31,296.55,311.19,22539.11507,7013947.219
5/14/21 4:00,LTC/USD,311.91,339.62,308.66,325.04,32980.61982,10720020.67
5/13/21 4:00,LTC/USD,325.49,326.62,290.96,311.91,26900.78309,8390623.254
5/12/21 4:00,LTC/USD,392.32,392.5,292,325.49,96151.84374,31296463.62
5/11/21 4:00,LTC/USD,352.72,406.11,348.22,392.32,33736.32424,13235434.72
5/10/21 4:00,LTC/USD,409.76,409.97,334.78,352.72,81262.3069,28662840.89
5/9/21 4:00,LTC/USD,339.49,413.89,334.52,409.76,57913.82443,23730768.7
5/8/21 4:00,LTC/USD,353.15,356.06,335,339.49,23863.21996,8101324.544
5/7/21 4:00,LTC/USD,352.04,372.85,333.88,353.15,46128.9024,16290421.88
5/6/21 4:00,LTC/USD,342.91,373,318.09,352.04,51291.0272,18056493.22
5/5/21 4:00,LTC/USD,332.4,366.13,322.46,342.91,89332.39385,30632971.18
5/4/21 4:00,LTC/USD,277.01,341.77,275.83,332.4,92222.99369,30654923.1
5/3/21 4:00,LTC/USD,273.21,299.99,271,277.01,47974.28472,13289356.61
5/2/21 4:00,LTC/USD,268.25,274.78,265.37,273.21,17850.50872,4876937.486
5/1/21 4:00,LTC/USD,274.48,278.71,265.92,268.25,17586.75358,4717646.647
4/30/21 4:00,LTC/USD,260.2,275.08,260.2,274.48,15333.28468,4208679.979
4/29/21 4:00,LTC/USD,254.21,262.9,248.85,260.2,25409.60945,6611580.379
4/28/21 4:00,LTC/USD,255.99,260.54,248.5,254.21,25657.40801,6522369.691
4/27/21 4:00,LTC/USD,248.44,267.03,246.63,255.99,26678.6337,6829463.441
4/26/21 4:00,LTC/USD,238.39,252.07,236.28,248.44,24443.16258,6072659.312
4/25/21 4:00,LTC/USD,224.44,240.41,211.16,238.39,41116.74778,9801821.502
4/24/21 4:00,LTC/USD,234.33,236.82,220.93,224.44,33810.3529,7588395.604
4/23/21 4:00,LTC/USD,232.76,242.53,217.17,234.33,48838.48239,11444321.58
4/22/21 4:00,LTC/USD,257.77,289.7,206.73,232.76,60038.00395,13974445.8
4/21/21 4:00,LTC/USD,258.64,276.75,251.53,257.77,40267.53858,10379763.42
4/20/21 4:00,LTC/USD,247.8,273.18,234.65,258.64,46497.95405,12026230.84
4/19/21 4:00,LTC/USD,280.5,281.44,237.94,247.8,98041.3427,24294644.72
4/18/21 4:00,LTC/USD,273.18,282.59,246,280.5,63343.70531,17767909.34
4/17/21 4:00,LTC/USD,323.92,335.53,230.97,273.18,127930.6174,34948086.06
4/16/21 4:00,LTC/USD,295.14,334.28,276.92,323.92,79422.03154,25726384.46
4/15/21 4:00,LTC/USD,278.44,297.15,266.29,295.14,55883.37769,16493420.09
4/14/21 4:00,LTC/USD,279.78,283.22,255.19,278.44,54483.15183,15170288.79
4/13/21 4:00,LTC/USD,250.17,283.31,247.8,279.78,40569.79875,11350618.29
4/12/21 4:00,LTC/USD,253.87,258.79,240.01,250.17,40196.25816,10055897.9
4/11/21 4:00,LTC/USD,250.48,263.02,244.65,253.87,53769.77285,13650532.23
4/10/21 4:00,LTC/USD,226.62,258.28,225.73,250.48,76592.75182,19184952.47
4/9/21 4:00,LTC/USD,224.34,228.83,218.99,226.62,31003.89826,7026103.424
4/8/21 4:00,LTC/USD,221.42,228.9,221.42,224.34,21770.56723,4884009.051
4/7/21 4:00,LTC/USD,239.92,242.85,211,221.42,121237.2435,26844350.45
4/6/21 4:00,LTC/USD,218.43,244.46,212.38,239.92,139594.9656,33491624.16
4/5/21 4:00,LTC/USD,202.81,227.73,198.26,218.43,44641.11269,9750958.244
4/4/21 4:00,LTC/USD,199.46,207.51,196.96,202.81,15359.86681,3115134.587
4/3/21 4:00,LTC/USD,210.75,217.51,192.43,199.46,22566.70645,4501155.268
4/2/21 4:00,LTC/USD,206.18,214.76,201.39,210.75,22987.68166,4844653.909
4/1/21 4:00,LTC/USD,197.47,208.83,194.19,206.18,25614.77993,5281255.327
3/31/21 4:00,LTC/USD,193.62,200.82,187.21,197.47,21002.27769,4147319.775
3/30/21 4:00,LTC/USD,190.84,200,190.11,193.62,18270.79973,3537592.243
3/29/21 4:00,LTC/USD,190.62,197.36,189.97,190.84,14472.86022,2762000.644
3/28/21 4:00,LTC/USD,186.28,192.15,180.39,190.62,12679.89445,2417041.48
3/27/21 4:00,LTC/USD,181.8,186.28,177.84,186.28,11350.6045,2114390.606
3/26/21 4:00,LTC/USD,175.15,184.8,174.01,181.8,16810.02685,3056062.882
3/25/21 4:00,LTC/USD,175.83,178.15,167.72,175.15,21976.89663,3849253.444
3/24/21 4:00,LTC/USD,191.02,196.99,171.32,175.83,36668.49238,6447421.015
3/23/21 4:00,LTC/USD,188.27,193.32,181.29,191.02,18704.61896,3572956.313
3/22/21 4:00,LTC/USD,194.83,198.43,184.91,188.27,21343.82265,4018401.49
3/21/21 4:00,LTC/USD,199.27,199.46,190.28,194.83,9210.397409,1794461.727
3/20/21 4:00,LTC/USD,202.2,206.17,197.4,199.27,16596.75019,3307234.41
3/19/21 4:00,LTC/USD,201.09,202.98,199,202.2,4280.042494,865424.5923
3/18/21 4:00,LTC/USD,204.75,208.19,195.9,201.09,20402.9448,4102828.17
3/17/21 4:00,LTC/USD,197.29,207.93,194.39,204.75,21607.81073,4424199.247
3/16/21 4:00,LTC/USD,196.38,205.2,193.25,197.29,27922.37977,5508806.305
3/15/21 4:00,LTC/USD,219.66,222.4,191.29,196.38,69245.62695,13598456.22
3/14/21 4:00,LTC/USD,224.18,224.75,212.29,219.66,27016.72077,5934492.884
3/13/21 4:00,LTC/USD,217.13,230,214.69,224.18,42523.04998,9532817.344
3/12/21 4:00,LTC/USD,209.49,224,200.91,217.13,56028.29084,12165422.79
3/11/21 4:00,LTC/USD,199.59,211.37,197.45,209.49,21411.0266,4485395.962
3/10/21 4:00,LTC/USD,193.28,207.98,192.47,199.59,34097.54277,6805528.56
3/9/21 4:00,LTC/USD,199,207.78,191.52,193.28,32679.89324,6316369.766
3/8/21 4:00,LTC/USD,188.53,200.55,179.89,199,36671.37013,7297602.657
3/7/21 4:00,LTC/USD,184.55,195.21,182.46,188.53,20095.96451,3788692.189
3/6/21 4:00,LTC/USD,179.56,186.77,174.84,184.55,20794.36828,3837600.667
3/5/21 4:00,LTC/USD,173.12,184.46,169.8,179.56,32761.22284,5882605.173
3/4/21 4:00,LTC/USD,185.14,187.66,168.63,173.12,26065.23359,4512413.239
3/3/21 4:00,LTC/USD,185.1,196.66,184.79,185.14,47944.28005,8876404.008
3/2/21 4:00,LTC/USD,173.54,185.29,170.77,185.1,29134.91236,5392872.278
3/1/21 4:00,LTC/USD,165.43,179.78,163.69,173.54,31620.42601,5487408.729
2/28/21 4:00,LTC/USD,158.59,169.9,153.09,165.43,34206.08651,5658712.892
2/27/21 4:00,LTC/USD,176.05,179.82,158.1,158.59,28036.5583,4446317.781
2/26/21 4:00,LTC/USD,176.76,181.16,162.87,176.05,44743.57897,7877107.077
2/25/21 4:00,LTC/USD,181.64,196,169.5,176.76,38714.92652,6843250.412
2/24/21 4:00,LTC/USD,184.42,189.47,172.31,181.64,50500.09236,9172836.777
2/23/21 4:00,LTC/USD,195.58,198.3,158.88,184.42,111651.5558,20590779.91
2/22/21 4:00,LTC/USD,219.45,223.44,178,195.58,61611.55163,12049987.27
2/21/21 4:00,LTC/USD,227.43,232.98,218.93,219.45,24113.83153,5291780.33
2/20/21 4:00,LTC/USD,243.55,245.21,214.71,227.43,32412.94782,7371676.722
2/19/21 4:00,LTC/USD,224.91,246.98,222.88,243.55,44002.10576,10716712.86
2/18/21 4:00,LTC/USD,232.72,232.72,220,224.91,17503.56582,3936726.988
2/17/21 4:00,LTC/USD,208.92,239.41,203.57,232.72,63585.46838,14797610.2
2/16/21 4:00,LTC/USD,216.5,221.83,200.49,208.92,39780.59579,8310962.073
2/15/21 4:00,LTC/USD,199.37,220.21,191.11,216.5,43384.99718,9392851.89
2/14/21 4:00,LTC/USD,215.95,230.71,186.23,199.37,73911.08889,14735653.79
2/13/21 4:00,LTC/USD,206.89,229.5,192,215.95,65669.60171,14181350.49
2/12/21 4:00,LTC/USD,183.12,207.81,177,206.89,64784.97709,13403363.91
2/11/21 4:00,LTC/USD,182.53,191.24,181.02,183.12,19447.45061,3561217.156
2/10/21 4:00,LTC/USD,189.1,195.56,170.52,182.53,54301.28728,9911613.967
2/9/21 4:00,LTC/USD,172.44,194.79,164.4,189.1,51786.07649,9792747.065
2/8/21 4:00,LTC/USD,148.49,172.87,148.29,172.44,49389.25957,8516683.92
2/7/21 4:00,LTC/USD,152.22,155.19,145.31,148.49,32870.81821,4880987.796
2/6/21 4:00,LTC/USD,161.7,164,150.77,152.22,30551.685,4650577.491
2/5/21 4:00,LTC/USD,148.08,164,147.53,161.7,40444.67126,6539903.343
2/4/21 4:00,LTC/USD,149.99,149.99,143.48,148.08,11789.12783,1745734.05
2/3/21 4:00,LTC/USD,153.44,158.94,148.54,149.99,25529.56045,3829178.772
2/2/21 4:00,LTC/USD,133.23,154.75,133.23,153.44,54922.95358,8427377.997
2/1/21 4:00,LTC/USD,130.57,136.5,127.65,133.23,30296.25898,4036370.583
1/31/21 4:00,LTC/USD,131.59,133.86,125.85,130.57,22381.7905,2922390.386
1/30/21 4:00,LTC/USD,130.15,135.9,128.75,131.59,25533.93564,3360010.59
1/29/21 4:00,LTC/USD,136.2,146.12,127.78,130.15,39270.14076,5111008.82
1/28/21 4:00,LTC/USD,127.36,139.18,127.36,136.2,21859.72372,2977294.371
1/27/21 4:00,LTC/USD,131.83,131.85,118.14,127.36,29508.86428,3758248.954
1/26/21 4:00,LTC/USD,134.89,137.45,128.37,131.83,16280.96145,2146319.148
1/25/21 4:00,LTC/USD,147.01,147.32,133.95,134.89,24758.8077,3339715.57
1/24/21 4:00,LTC/USD,140.72,147.68,133.9,147.01,23284.21561,3423012.537
1/23/21 4:00,LTC/USD,137.16,143.49,136,140.72,31506.81522,4433639.037
1/22/21 4:00,LTC/USD,134.98,141.79,133.22,137.16,27079.50122,3714224.387
1/21/21 4:00,LTC/USD,144.77,144.77,122.8,134.98,18609.3244,2511886.607
1/20/21 4:00,LTC/USD,148.74,153.75,137.57,144.77,24865.71587,3599809.687
1/19/21 4:00,LTC/USD,158.59,166.15,147.74,148.74,50321.76771,7484859.729
1/18/21 4:00,LTC/USD,139.7,160.41,138.69,158.59,53205.14241,8437803.535
1/17/21 4:00,LTC/USD,143.98,145.75,136.6,139.7,18933.84509,2645058.159
1/16/21 4:00,LTC/USD,143.67,152.63,139.29,143.98,24341.14869,3504638.588
1/15/21 4:00,LTC/USD,150,151.74,130,143.67,41259.39647,5927737.491
1/14/21 4:00,LTC/USD,145.02,155.29,145.02,150,4416.532596,662479.8894
1/13/21 4:00,LTC/USD,133.72,149.99,129.94,145.02,30655.90371,4445719.156
1/12/21 4:00,LTC/USD,140.8,146.78,125.67,133.72,57900.9617,7742516.599
1/11/21 4:00,LTC/USD,143.22,149.17,112.01,140.8,189473.7127,26677898.76
1/10/21 4:00,LTC/USD,179.08,185.93,123.23,143.22,73183.51189,10481342.57
1/9/21 4:00,LTC/USD,171.49,186.37,163.65,179.08,34613.90677,6198658.425
1/8/21 4:00,LTC/USD,158.38,182.11,155.6,171.49,48038.29066,8238086.466
1/7/21 4:00,LTC/USD,170.5,170.5,150.43,158.38,15276.88555,2419553.134
1/6/21 4:00,LTC/USD,157.04,173.24,157.04,170.5,53189.98887,9068893.103
1/5/21 4:00,LTC/USD,149.58,163.56,146.8,157.04,46622.14711,7321541.982
1/4/21 4:00,LTC/USD,164.71,174.87,138,149.58,91816.42363,13733900.65
1/3/21 4:00,LTC/USD,135.78,165,135.53,164.71,59307.66414,9768565.361
1/2/21 4:00,LTC/USD,125.4,141.73,124.3,135.78,40854.69298,5547250.213
1/1/21 4:00,LTC/USD,132.33,132.33,123.75,125.4,22844.53073,2864704.154
12/31/20 4:00,LTC/USD,127.01,134.2,122.19,132.33,24056.0795,3183341.001
12/30/20 4:00,LTC/USD,130.02,131.27,122.87,127.01,28744.42635,3650829.591
12/29/20 4:00,LTC/USD,126.08,132.78,120.03,130.02,24707.70528,3212495.84
12/28/20 4:00,LTC/USD,129.6,136.79,125.1,126.08,44789.63118,5647076.699
12/27/20 4:00,LTC/USD,133.64,139,121.34,129.6,30469.95171,3948905.742
12/26/20 4:00,LTC/USD,131.24,136,125.49,133.64,29822.39716,3985465.156
12/25/20 4:00,LTC/USD,108.79,132.4,108.23,131.24,40934.31713,5372219.78
12/24/20 4:00,LTC/USD,102.67,112.63,101.17,108.79,37693.14872,4100637.649
12/23/20 4:00,LTC/USD,113.84,113.94,95.29,102.67,46557.72474,4780081.599
12/22/20 4:00,LTC/USD,103.95,117.23,98.44,113.84,47321.50069,5387079.639
12/21/20 4:00,LTC/USD,115.59,118.59,100.55,103.95,62668.12259,6514351.343
12/20/20 4:00,LTC/USD,117.48,123.22,110.33,115.59,32340.3249,3738218.155
12/19/20 4:00,LTC/USD,108.24,124.55,105.35,117.48,64193.0843,7541403.544
12/18/20 4:00,LTC/USD,107.98,111.75,102.71,108.24,27344.81244,2959802.499
12/17/20 4:00,LTC/USD,91.37,112.88,91.37,107.98,13045.19324,1408619.966
12/16/20 4:00,LTC/USD,79.73,94.27,79.6,91.37,61017.68765,5575186.121
12/15/20 4:00,LTC/USD,83.68,83.69,78.44,79.73,30571.04471,2437429.395
12/14/20 4:00,LTC/USD,82.06,84.78,79.13,83.68,30132.18219,2521461.006
12/13/20 4:00,LTC/USD,75.83,84.28,75.6,82.06,28579.75689,2345254.85
12/12/20 4:00,LTC/USD,74.8,77.64,74.46,75.83,11251.30884,853186.7495
12/11/20 4:00,LTC/USD,72.03,75.22,69.82,74.8,27949.99964,2090659.973
12/10/20 4:00,LTC/USD,76.68,76.68,71.25,72.03,1330.46275,95833.23188
12/9/20 4:00,LTC/USD,76.63,78.2,72.05,76.68,29255.74771,2243330.734
12/8/20 4:00,LTC/USD,83.14,83.7,75.18,76.63,27600.53384,2115028.908
12/7/20 4:00,LTC/USD,83.33,86.82,81.84,83.14,28670.36446,2383654.101
12/6/20 4:00,LTC/USD,83.64,84.17,80.55,83.33,11644.51298,970337.2667
12/5/20 4:00,LTC/USD,80.66,85.2,80.66,83.64,15073.08452,1260712.789
12/4/20 4:00,LTC/USD,86.91,86.91,79.5,80.66,1870.22271,150852.1638
12/3/20 4:00,LTC/USD,88.1,91.23,85.27,86.91,35247.88563,3063393.74
12/2/20 4:00,LTC/USD,84.78,90.71,83.33,88.1,26988.3829,2377676.533
12/1/20 4:00,LTC/USD,88.3,93.13,79.84,84.78,82317.57611,6978884.102
11/30/20 4:00,LTC/USD,79.79,90.65,76.78,88.3,56667.5915,5003748.33
11/29/20 4:00,LTC/USD,74.56,81.01,73.27,79.79,33576.68053,2679083.34
11/28/20 4:00,LTC/USD,69.05,74.99,68.48,74.56,26694.79478,1990363.899
11/27/20 4:00,LTC/USD,70.94,72.53,65.33,69.05,37748.79125,2606554.036
11/26/20 4:00,LTC/USD,77.24,78.53,64.53,70.94,81304.02799,5767707.746
11/25/20 4:00,LTC/USD,86.12,90.06,71.32,77.24,41122.85844,3176329.586
11/24/20 4:00,LTC/USD,89.49,94.08,85.88,86.12,42978.38368,3701298.403
11/23/20 4:00,LTC/USD,83.93,92.5,83.61,89.49,43155.99479,3862029.973
11/22/20 4:00,LTC/USD,84.95,85.91,78,83.93,26677.13542,2239011.976
11/21/20 4:00,LTC/USD,82.05,88.5,80.33,84.95,40857.10028,3470810.668
11/20/20 4:00,LTC/USD,81.43,85.65,80.2,82.05,47286.72889,3879876.105
11/19/20 4:00,LTC/USD,74.15,83.35,74.15,81.43,3264.274513,265809.8736
11/18/20 4:00,LTC/USD,75.47,75.94,68,74.15,44171.08614,3275286.037
11/17/20 4:00,LTC/USD,73.48,77.03,71.5,75.47,52609.80029,3970461.628
11/16/20 4:00,LTC/USD,66.23,75.64,65.84,73.48,47338.82822,3478457.097
11/15/20 4:00,LTC/USD,62.67,66.37,61.17,66.23,16897.10751,1119095.43
11/14/20 4:00,LTC/USD,64.4,64.71,61.87,62.67,21908.81955,1373025.721
11/13/20 4:00,LTC/USD,62.14,66.63,61.27,64.4,24112.74262,1552860.625
11/12/20 4:00,LTC/USD,58.58,62.62,58.58,62.14,8538.004215,530551.5819
11/11/20 4:00,LTC/USD,59.69,60.62,57.76,58.58,9108.490041,533575.3466
11/10/20 4:00,LTC/USD,59.23,60.28,57.16,59.69,15034.05896,897382.9796
11/9/20 4:00,LTC/USD,60.93,61.75,57.45,59.23,13715.72317,812382.2835
11/8/20 4:00,LTC/USD,59.55,61.85,58.77,60.93,7294.745337,444468.8334
11/7/20 4:00,LTC/USD,63.42,64.34,57.12,59.55,23174.94356,1380067.889
11/6/20 4:00,LTC/USD,60.92,64.78,59.84,63.42,31097.25523,1972187.927
11/5/20 4:00,LTC/USD,55.66,62.37,54.98,60.92,31885.359,1942456.07
11/4/20 4:00,LTC/USD,54.18,56,51.71,55.66,10384.3165,577991.0561
11/3/20 4:00,LTC/USD,52.16,54.52,51.55,54.18,13955.50331,756109.1695
11/2/20 4:00,LTC/USD,55.84,56.28,51.32,52.16,16174.51171,843662.5309
11/1/20 4:00,LTC/USD,55.18,56.82,54.12,55.84,8158.008217,455543.1788
10/31/20 4:00,LTC/USD,54.43,56.53,53.95,55.18,5656.600233,312131.2009
10/30/20 4:00,LTC/USD,54.36,55.34,52.33,54.43,12828.54448,698257.6761
10/29/20 4:00,LTC/USD,55.95,56.46,53.49,54.36,17194.59616,934698.2471
10/28/20 4:00,LTC/USD,59.65,60.14,54.7,55.95,18545.37539,1037613.753
10/27/20 4:00,LTC/USD,56.86,60.62,56.8,59.65,16727.86853,997817.3578
10/26/20 4:00,LTC/USD,58.6,58.6,55.05,56.86,17729.33297,1008089.873
10/25/20 4:00,LTC/USD,58.69,59.98,56.7,58.6,13843.17585,811210.1048
10/24/20 4:00,LTC/USD,55.51,59.58,55.51,58.69,6698.447755,393131.8987
10/23/20 4:00,LTC/USD,54.63,57,53.56,55.51,13087.21909,726471.5319
10/22/20 4:00,LTC/USD,54.9,56.36,53.23,54.63,15330.62905,837512.2649
10/21/20 4:00,LTC/USD,49.24,55.89,48.6,54.9,28378.9091,1558002.11
10/20/20 4:00,LTC/USD,48.37,49.53,46.5,49.24,6702.631774,330037.5886
10/19/20 4:00,LTC/USD,46.87,48.86,46.87,48.37,8564.304585,414255.4128
10/18/20 4:00,LTC/USD,47.11,47.9,46.83,46.87,2676.312722,125438.7773
10/17/20 4:00,LTC/USD,47.6,47.6,46.42,47.11,7197.694965,339083.4098
10/16/20 4:00,LTC/USD,49.77,49.77,45.74,47.6,43376.56715,2064724.596
10/15/20 4:00,LTC/USD,49.68,50.25,49,49.77,10672.92677,531191.5652
10/14/20 4:00,LTC/USD,49.96,51.04,49.31,49.68,10033.69954,498474.193
10/13/20 4:00,LTC/USD,50.16,50.51,48.86,49.96,8034.811104,401419.1627
10/12/20 4:00,LTC/USD,50.14,51.55,49.31,50.16,19274.37656,966802.7285
10/11/20 4:00,LTC/USD,49.16,51.23,49.08,50.14,12174.63486,610436.1918
10/10/20 4:00,LTC/USD,49.9,50.34,48.5,49.16,8581.019493,421842.9183
10/9/20 4:00,LTC/USD,46.97,50.46,46.69,49.9,13997.10063,698455.3215
10/8/20 4:00,LTC/USD,46.37,47.33,46.37,46.97,1888.88223,88720.79834
10/7/20 4:00,LTC/USD,45.65,46.91,45.41,46.37,6786.475234,314688.8566
10/6/20 4:00,LTC/USD,46.62,48.21,45.21,45.65,16759.18141,765056.6313
10/5/20 4:00,LTC/USD,46.32,46.67,45.56,46.62,5468.937258,254961.855
10/4/20 4:00,LTC/USD,45.48,47.03,45.48,46.32,8218.968221,380702.608
10/3/20 4:00,LTC/USD,45.4,45.97,45.01,45.48,4412.16621,200665.3192
10/2/20 4:00,LTC/USD,46.49,46.86,43.28,45.4,23091.03307,1048332.902
10/1/20 4:00,LTC/USD,46.47,46.49,45.55,46.49,1166.9206,54250.13869
9/30/20 4:00,LTC/USD,45.5,46.72,45.49,46.47,4499.405415,209087.3696
9/29/20 4:00,LTC/USD,45.56,45.77,44.95,45.5,3038.826011,138266.5835
9/28/20 4:00,LTC/USD,46.78,47.13,44.99,45.56,7289.785121,332122.6101
9/27/20 4:00,LTC/USD,46.2,47.05,44.63,46.78,6844.77587,320198.6152
9/26/20 4:00,LTC/USD,46.11,46.64,45.19,46.2,4847.541367,223956.4111
9/25/20 4:00,LTC/USD,44.73,46.65,44.05,46.11,12433.71753,573318.7154
9/24/20 4:00,LTC/USD,43.54,45.01,43.54,44.73,672.8292945,30095.65434
9/23/20 4:00,LTC/USD,44.4,45.07,42.32,43.54,15157.59833,659961.8313
9/22/20 4:00,LTC/USD,43.48,44.82,42.98,44.4,8792.695175,390395.6658
9/21/20 4:00,LTC/USD,47.13,47.62,41.7,43.48,29326.65218,1275122.837
9/20/20 4:00,LTC/USD,48.07,48.23,46.33,47.13,5992.103807,282407.8524
9/19/20 4:00,LTC/USD,48.33,48.88,47.99,48.07,2693.988813,129500.0422
9/18/20 4:00,LTC/USD,48.67,48.67,47.54,48.33,1972.438603,95327.95766
9/17/20 4:00,LTC/USD,48.34,49.35,47.95,48.67,6344.950752,308808.7531
9/16/20 4:00,LTC/USD,47.94,49.63,47.58,48.34,11494.0708,555623.3823
9/15/20 4:00,LTC/USD,49.62,50.16,47.32,47.94,8203.256137,393264.0992
9/14/20 4:00,LTC/USD,48.16,50.33,47.33,49.62,7831.62536,388605.2504
9/13/20 4:00,LTC/USD,50.82,50.82,47.16,48.16,7867.914996,378918.7862
9/12/20 4:00,LTC/USD,48.98,51.34,48.52,50.82,6269.869944,318634.7905
9/11/20 4:00,LTC/USD,47.61,49.51,47.48,48.98,6769.933218,331591.329
9/10/20 4:00,LTC/USD,49.17,49.26,47.59,47.61,262.8933345,12516.35166
9/9/20 4:00,LTC/USD,46.87,49.44,46.87,49.17,8306.659666,408438.4558
9/8/20 4:00,LTC/USD,48.61,49.03,46.16,46.87,9652.453667,452410.5034
9/7/20 4:00,LTC/USD,47.78,49.37,45.39,48.61,13509.97067,656719.6745
9/6/20 4:00,LTC/USD,47.29,48.94,46.35,47.78,11646.79795,556484.0062
9/5/20 4:00,LTC/USD,50.04,50.42,45.5,47.29,10808.14986,511117.4068
9/4/20 4:00,LTC/USD,48.31,52.12,46.54,50.04,12954.42203,648239.2784
9/3/20 4:00,LTC/USD,57.42,57.71,45.36,48.31,30751.5226,1485606.057
9/2/20 4:00,LTC/USD,62.45,63.15,56.55,57.42,13908.73442,798639.5302
9/1/20 4:00,LTC/USD,61.42,64.37,61.42,62.45,12347.48133,771100.2088
8/31/20 4:00,LTC/USD,62.36,62.94,59.81,61.42,12906.6714,792727.7572
8/30/20 4:00,LTC/USD,58.63,63.64,57.96,62.36,9349.580798,583039.8586
8/29/20 4:00,LTC/USD,57.49,58.63,57.01,58.63,8917.256844,522818.7687
8/28/20 4:00,LTC/USD,56.32,58.24,56.32,57.49,3983.637293,229019.308
8/27/20 4:00,LTC/USD,57.88,57.88,55.72,56.32,1117.291434,62925.85356
8/26/20 4:00,LTC/USD,57.92,59.19,57.07,57.88,10193.40902,589994.514
8/25/20 4:00,LTC/USD,61.06,61.44,56.68,57.92,17103.17076,990615.6506
8/24/20 4:00,LTC/USD,61.63,62.96,60.8,61.06,6572.470008,401315.0187
