https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1.54182E+12,11/10/18 4:00,LTC/USD,52.29,52.84,51.5,51.8,653.5173484,33852.19865
1.54174E+12,11/9/18 4:00,LTC/USD,52.29,52.29,52.29,52.29,0,0
1.54165E+12,11/8/18 4:00,LTC/USD,52.9,53.73,51.99,52.29,4343.894472,227142.2419
1.54156E+12,11/7/18 4:00,LTC/USD,55.96,55.96,52.8,52.9,4003.038751,211760.7499
1.54148E+12,11/6/18 4:00,LTC/USD,53.71,56.53,53.59,55.96,4270.174009,238958.9376
1.54139E+12,11/5/18 4:00,LTC/USD,53.37,53.89,52.9,53.71,3371.923592,181106.0161
1.5413E+12,11/4/18 4:00,LTC/USD,50.9,55.72,50.8,53.37,4197.184816,224003.7536
1.54122E+12,11/3/18 4:00,LTC/USD,51.21,51.79,50.55,50.9,731.2975065,37223.04308
1.54113E+12,11/2/18 4:00,LTC/USD,50.79,51.77,50.29,51.21,2355.104599,120604.9065
1.54104E+12,11/1/18 4:00,LTC/USD,49.48,50.99,49.48,50.79,1981.39793,100635.2009
1.54096E+12,10/31/18 4:00,LTC/USD,49.2,50.02,47.75,49.48,2393.979466,118454.104
1.54087E+12,10/30/18 4:00,LTC/USD,48.71,49.28,48,49.2,4131.718547,203280.5525
1.54079E+12,10/29/18 4:00,LTC/USD,51.65,51.65,47.11,48.71,6091.321082,296708.2499
1.5407E+12,10/28/18 4:00,LTC/USD,51.59,51.7,51.15,51.65,2310.999595,119363.1291
1.54061E+12,10/27/18 4:00,LTC/USD,51.88,51.92,51.24,51.59,1214.827215,62672.93604
1.54053E+12,10/26/18 4:00,LTC/USD,51.68,52.09,51.18,51.88,3273.082504,169807.5203
1.54044E+12,10/25/18 4:00,LTC/USD,51.72,52.11,51.6,51.68,735.4829309,38009.75787
1.54035E+12,10/24/18 4:00,LTC/USD,52.12,52.57,51.66,51.72,1784.563543,92297.62645
1.54027E+12,10/23/18 4:00,LTC/USD,51.62,52.48,51.32,52.12,2621.138942,136613.7617
1.54018E+12,10/22/18 4:00,LTC/USD,52.09,52.59,51.39,51.62,2901.202865,149760.0919
1.54009E+12,10/21/18 4:00,LTC/USD,53.24,53.24,51.98,52.09,886.8410784,46195.55177
1.54001E+12,10/20/18 4:00,LTC/USD,51.88,52.75,51.88,52.75,1,52.75
1.53992E+12,10/19/18 4:00,LTC/USD,51.88,51.88,51.88,51.88,0,0
1.53984E+12,10/18/18 4:00,LTC/USD,53.52,53.87,51.25,51.88,3150.270139,163436.0148
1.53975E+12,10/17/18 4:00,LTC/USD,52.92,54.5,52.43,53.52,4206.391895,225126.0942
1.53966E+12,10/16/18 4:00,LTC/USD,0,55.2,0,52.92,5601.926989,296453.9763
