https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume ZEC,Volume USD
1.63842E+12,12/2/21 4:00,ZEC/USD,219.23,231,217.57,221.51,10239.53932,2268160.355
1.63833E+12,12/1/21 4:00,ZEC/USD,224.36,238.39,215.5,219.23,18215.29679,3993339.516
1.63824E+12,11/30/21 4:00,ZEC/USD,228.58,233.26,214.68,224.36,16974.19708,3808330.856
1.63816E+12,11/29/21 4:00,ZEC/USD,242.69,255.17,226.79,228.58,22062.10254,5042955.399
1.63807E+12,11/28/21 4:00,ZEC/USD,231.91,248.29,215.34,242.69,26036.74755,6318858.263
1.63799E+12,11/27/21 4:00,ZEC/USD,262.77,272.3,227.21,231.91,54792.81322,12707001.31
1.6379E+12,11/26/21 4:00,ZEC/USD,280.05,284.22,241.55,262.77,107584.3959,28269951.7
1.63781E+12,11/25/21 4:00,ZEC/USD,267.97,304.86,261.55,280.05,37379.06221,10468006.37
1.63773E+12,11/24/21 4:00,ZEC/USD,256.63,275.74,247.97,267.97,85145.31225,22816389.32
1.63764E+12,11/23/21 4:00,ZEC/USD,209.98,259.55,195.72,256.63,44585.73195,11442036.39
1.63755E+12,11/22/21 4:00,ZEC/USD,225.47,230,198.5,209.98,11208.2275,2353503.609
1.63747E+12,11/21/21 4:00,ZEC/USD,178.54,237.91,178.48,225.47,23434.93337,5283874.426
1.63738E+12,11/20/21 4:00,ZEC/USD,184.46,189.25,172.69,178.54,4806.057502,858073.5064
1.63729E+12,11/19/21 4:00,ZEC/USD,150.7,184.84,150.7,184.46,5730.613906,1057069.041
1.63721E+12,11/18/21 4:00,ZEC/USD,157.5,157.5,141.92,150.7,4122.560165,621269.8169
1.63712E+12,11/17/21 4:00,ZEC/USD,158.51,164.83,154.2,157.5,8890.186205,1400204.327
1.63704E+12,11/16/21 4:00,ZEC/USD,186.34,186.34,157,158.51,11190.77827,1773850.264
1.63695E+12,11/15/21 4:00,ZEC/USD,199.71,203.71,181.53,186.34,5302.249845,988021.2362
1.63686E+12,11/14/21 4:00,ZEC/USD,197.35,204.78,192.64,199.71,2571.819739,513618.1201
1.63678E+12,11/13/21 4:00,ZEC/USD,208.99,213.5,197.13,197.35,1424.840016,281192.1772
1.63669E+12,11/12/21 4:00,ZEC/USD,204.47,210.7,198.73,208.99,1950.945282,407728.0545
1.6366E+12,11/11/21 4:00,ZEC/USD,186,219.87,184.57,204.47,14123.96419,2887926.957
1.63652E+12,11/10/21 4:00,ZEC/USD,193.15,203.48,171.68,186,8552.26785,1590721.82
1.63643E+12,11/9/21 4:00,ZEC/USD,172.89,205,172.52,193.15,9242.084667,1785108.653
1.63634E+12,11/8/21 4:00,ZEC/USD,166.12,175,163.31,172.89,4938.244226,853773.0442
1.63626E+12,11/7/21 4:00,ZEC/USD,160.56,167.56,158.91,166.12,1527.460895,253741.8039
1.63617E+12,11/6/21 4:00,ZEC/USD,165.95,166.57,155.78,160.56,3115.586763,500238.6107
1.63608E+12,11/5/21 4:00,ZEC/USD,165.12,169.67,160.49,165.95,2003.080769,332411.2536
1.636E+12,11/4/21 4:00,ZEC/USD,165.69,165.69,160.38,165.12,1447.817203,239063.5766
1.63591E+12,11/3/21 4:00,ZEC/USD,168.26,172.79,160.61,165.69,3001.579611,497331.7258
1.63583E+12,11/2/21 4:00,ZEC/USD,175.47,180,167.59,168.26,2975.273525,500619.5233
1.63574E+12,11/1/21 4:00,ZEC/USD,162.92,176.04,161.3,175.47,3861.671566,677607.5096
1.63565E+12,10/31/21 4:00,ZEC/USD,165.82,187.5,161.68,162.92,7485.567339,1219548.631
1.63557E+12,10/30/21 4:00,ZEC/USD,160.71,174.18,150.02,165.82,3361.096979,557337.101
1.63548E+12,10/29/21 4:00,ZEC/USD,160.84,163.92,156.77,160.71,2455.437809,394613.4102
1.63539E+12,10/28/21 4:00,ZEC/USD,146.39,162.43,144.09,160.84,3926.398774,631521.9789
1.63531E+12,10/27/21 4:00,ZEC/USD,161.38,161.38,144.8,146.39,768.3413631,112477.4921
1.63522E+12,10/26/21 4:00,ZEC/USD,170.8,170.87,158.6,161.38,2489.557156,401764.7339
1.63513E+12,10/25/21 4:00,ZEC/USD,171.54,176.23,168.42,170.8,4636.480438,791910.8588
1.63505E+12,10/24/21 4:00,ZEC/USD,186.1,190,170.33,171.54,6850.424742,1175121.86
1.63496E+12,10/23/21 4:00,ZEC/USD,170.74,187.54,165.34,186.1,7924.974953,1474837.839
1.63488E+12,10/22/21 4:00,ZEC/USD,161.04,170.97,156.98,170.74,5793.560299,989192.4854
1.63479E+12,10/21/21 4:00,ZEC/USD,149.02,162.93,146.34,161.04,11583.44322,1865397.696
1.6347E+12,10/20/21 4:00,ZEC/USD,145.4,152.44,145.4,149.02,2941.556274,438350.7159
1.63462E+12,10/19/21 4:00,ZEC/USD,144.63,147,139.65,145.4,5227.344461,760055.8846
1.63453E+12,10/18/21 4:00,ZEC/USD,136.73,146.27,134.45,144.63,6911.082398,999549.8473
1.63444E+12,10/17/21 4:00,ZEC/USD,125.8,144.99,125.8,136.73,6603.868719,902946.9699
1.63436E+12,10/16/21 4:00,ZEC/USD,124.96,128,123.84,125.8,4217.175276,530520.6498
1.63427E+12,10/15/21 4:00,ZEC/USD,122.35,127,119.23,124.96,6823.981511,852724.7296
1.63418E+12,10/14/21 4:00,ZEC/USD,120.13,123.29,119.44,122.35,261.2098877,31959.02976
1.6341E+12,10/13/21 4:00,ZEC/USD,117.96,121.08,113.15,120.13,2845.376518,341815.0811
1.63401E+12,10/12/21 4:00,ZEC/USD,115.31,119.52,111.51,117.96,1137.405579,134168.3621
1.63392E+12,10/11/21 4:00,ZEC/USD,121.18,122.77,114.47,115.31,1505.431305,173591.2838
1.63384E+12,10/10/21 4:00,ZEC/USD,126.35,127.82,118.45,121.18,715.618335,86718.62983
1.63375E+12,10/9/21 4:00,ZEC/USD,124.31,128.19,124.17,126.35,2252.871428,284650.3049
1.63367E+12,10/8/21 4:00,ZEC/USD,126.35,127.58,122.19,124.31,2605.34133,323869.9807
1.63358E+12,10/7/21 4:00,ZEC/USD,122.3,129.4,122.3,126.35,2995.229317,378447.2242
1.63349E+12,10/6/21 4:00,ZEC/USD,122.19,127,121.27,122.3,2474.562504,302638.9943
1.63341E+12,10/5/21 4:00,ZEC/USD,118.18,124.56,117.22,122.19,2206.161891,269570.9215
1.63332E+12,10/4/21 4:00,ZEC/USD,114.62,118.81,112.89,118.18,3401.521042,401991.7568
1.63323E+12,10/3/21 4:00,ZEC/USD,115.02,119.47,113.77,114.62,2166.791997,248357.6987
1.63315E+12,10/2/21 4:00,ZEC/USD,112.01,117.6,112.01,115.02,2897.229584,333239.3468
1.63306E+12,10/1/21 4:00,ZEC/USD,107.07,115.52,106.76,112.01,10198.16919,1142296.932
1.63297E+12,9/30/21 4:00,ZEC/USD,107.74,108.67,104.66,107.07,6511.192901,697153.4239
1.63289E+12,9/29/21 4:00,ZEC/USD,105.05,107.74,101.35,107.74,866.9671413,93407.03981
1.6328E+12,9/28/21 4:00,ZEC/USD,106.17,107.28,100.19,105.05,4368.185049,458877.8394
1.63272E+12,9/27/21 4:00,ZEC/USD,111.75,112.49,104.1,106.17,3153.430023,334799.6655
1.63263E+12,9/26/21 4:00,ZEC/USD,110.76,113.84,102.22,111.75,5501.038021,614740.9989
1.63254E+12,9/25/21 4:00,ZEC/USD,112.16,112.76,107.29,110.76,1907.327814,211255.6287
1.63246E+12,9/24/21 4:00,ZEC/USD,120.37,120.57,105.26,112.16,7135.59793,800328.6638
1.63237E+12,9/23/21 4:00,ZEC/USD,121.58,123.43,118.39,120.37,4376.916552,526849.4453
1.63228E+12,9/22/21 4:00,ZEC/USD,114.6,122.52,114.6,121.58,3639.881169,442536.7525
1.6322E+12,9/21/21 4:00,ZEC/USD,117.94,120.8,108.13,114.6,5061.962778,580100.9343
1.63211E+12,9/20/21 4:00,ZEC/USD,127.22,127.64,112.35,117.94,18033.31337,2126848.979
1.63202E+12,9/19/21 4:00,ZEC/USD,138.13,141.24,124.79,127.22,5193.611546,660731.2609
1.63194E+12,9/18/21 4:00,ZEC/USD,137.41,143.85,136.72,138.13,8815.051721,1217623.094
1.63185E+12,9/17/21 4:00,ZEC/USD,138.53,140.01,132.67,137.41,5725.387583,786725.5077
1.63176E+12,9/16/21 4:00,ZEC/USD,142.54,144.17,133.99,138.53,5792.07012,802375.4737
1.63168E+12,9/15/21 4:00,ZEC/USD,132.76,146.7,132.76,142.54,9202.727688,1311756.805
1.63159E+12,9/14/21 4:00,ZEC/USD,127.67,133.94,126.49,132.76,11663.67376,1548469.329
1.63151E+12,9/13/21 4:00,ZEC/USD,123.79,130.87,121,127.67,25775.71096,3290785.018
1.63142E+12,9/12/21 4:00,ZEC/USD,129.46,133.59,123.79,123.79,6957.605779,861282.0194
1.63133E+12,9/11/21 4:00,ZEC/USD,127.72,134.72,126.25,129.46,17857.81696,2311872.984
1.63125E+12,9/10/21 4:00,ZEC/USD,140.52,140.87,125.19,127.72,13721.94898,1752567.324
1.63116E+12,9/9/21 4:00,ZEC/USD,135.11,143.43,133.49,140.52,23034.25868,3236774.029
1.63107E+12,9/8/21 4:00,ZEC/USD,134.52,138.9,131.74,135.11,3600.804902,486504.7504
1.63099E+12,9/7/21 4:00,ZEC/USD,168.18,169.21,118.76,134.52,33805.40518,4547503.105
1.6309E+12,9/6/21 4:00,ZEC/USD,170.69,176.34,164.4,168.18,12255.68801,2061161.609
1.63081E+12,9/5/21 4:00,ZEC/USD,160.21,175.97,159.59,170.69,14056.28035,2399266.493
1.63073E+12,9/4/21 4:00,ZEC/USD,159.04,164.84,155.28,160.21,13393.22988,2145729.359
1.63064E+12,9/3/21 4:00,ZEC/USD,148.77,159.79,147.75,159.04,10144.02924,1613306.41
1.63056E+12,9/2/21 4:00,ZEC/USD,152.06,155.05,146.93,148.77,7090.81522,1054900.58
1.63047E+12,9/1/21 4:00,ZEC/USD,141.98,153,141.98,152.06,2454.696472,373261.1456
1.63038E+12,8/31/21 4:00,ZEC/USD,141.71,148.2,140.7,141.98,10070.34747,1429787.933
1.6303E+12,8/30/21 4:00,ZEC/USD,145.55,147.32,139.21,141.71,5803.969938,822480.5799
1.63021E+12,8/29/21 4:00,ZEC/USD,147.91,151.96,144.56,145.55,5130.997451,746816.679
1.63012E+12,8/28/21 4:00,ZEC/USD,149.24,154.45,147.01,147.91,3518.38307,520404.0399
1.63004E+12,8/27/21 4:00,ZEC/USD,141.61,152.6,139.82,149.24,5469.235479,816228.7028
1.62995E+12,8/26/21 4:00,ZEC/USD,156.4,156.95,140.39,141.61,6685.023216,946666.1376
1.62986E+12,8/25/21 4:00,ZEC/USD,156.91,164.94,156.27,156.4,2863.990738,447928.1514
1.62978E+12,8/24/21 4:00,ZEC/USD,166.05,167.93,152.37,156.91,9726.515228,1526187.504
1.62969E+12,8/23/21 4:00,ZEC/USD,164.1,171.2,161.92,166.05,14846.33405,2465233.769
1.6296E+12,8/22/21 4:00,ZEC/USD,158.61,164.37,153.25,164.1,19843.868,3256378.739
1.62952E+12,8/21/21 4:00,ZEC/USD,152.3,170,148.29,158.61,33866.01058,5371487.938
1.62943E+12,8/20/21 4:00,ZEC/USD,147.36,156.2,146.32,152.3,5564.869899,847529.6857
1.62935E+12,8/19/21 4:00,ZEC/USD,139.03,150.28,137.7,147.36,5188.809298,764622.9381
1.62926E+12,8/18/21 4:00,ZEC/USD,140.33,144.94,137.25,139.03,3271.401286,454822.9208
1.62917E+12,8/17/21 4:00,ZEC/USD,154.06,159.43,135.03,140.33,18791.27463,2636979.569
1.62909E+12,8/16/21 4:00,ZEC/USD,152.17,157.74,145.26,154.06,6985.894938,1076246.974
1.629E+12,8/15/21 4:00,ZEC/USD,145.81,156.48,141.09,152.17,10295.66973,1566692.063
1.62891E+12,8/14/21 4:00,ZEC/USD,143.17,148.29,137.44,145.81,5468.834807,797410.8032
1.62883E+12,8/13/21 4:00,ZEC/USD,137.03,146.05,135.89,143.17,6824.097703,977006.0681
1.62874E+12,8/12/21 4:00,ZEC/USD,140.79,141.55,130.56,137.03,4380.929134,600318.7193
1.62865E+12,8/11/21 4:00,ZEC/USD,134.35,142.99,134.35,140.79,7024.889053,989034.1298
1.62857E+12,8/10/21 4:00,ZEC/USD,128.34,134.5,128.16,134.35,8981.989207,1206730.25
1.62848E+12,8/9/21 4:00,ZEC/USD,122.36,132.6,121.77,128.34,9393.26003,1205530.992
1.6284E+12,8/8/21 4:00,ZEC/USD,132.39,133.23,119.15,122.36,3028.249741,370536.6383
1.62831E+12,8/7/21 4:00,ZEC/USD,129.59,136.3,125.52,132.39,6340.233398,839383.4995
1.62822E+12,8/6/21 4:00,ZEC/USD,119.25,130.47,118.57,129.59,6713.746507,870034.4098
1.62814E+12,8/5/21 4:00,ZEC/USD,117.74,120.93,114.43,119.25,2482.380896,296023.9218
1.62805E+12,8/4/21 4:00,ZEC/USD,114.26,120.7,114.26,117.74,3586.100939,422227.5245
1.62796E+12,8/3/21 4:00,ZEC/USD,111.44,116.15,109.59,114.26,2382.725808,272250.2508
1.62788E+12,8/2/21 4:00,ZEC/USD,117.04,119.9,110.95,111.44,2009.995207,223993.8658
1.62779E+12,8/1/21 4:00,ZEC/USD,116.85,123.61,113.11,117.04,7044.618849,824502.1901
1.6277E+12,7/31/21 4:00,ZEC/USD,111.16,116.85,109.12,116.85,2221.905439,259629.6505
1.62762E+12,7/30/21 4:00,ZEC/USD,109.12,111.99,102.81,111.16,2580.068498,286800.4142
1.62753E+12,7/29/21 4:00,ZEC/USD,105.05,109.75,104.57,109.12,2956.278163,322589.0731
1.62744E+12,7/28/21 4:00,ZEC/USD,102.55,107.38,102.55,105.05,1517.908461,159456.2838
1.62736E+12,7/27/21 4:00,ZEC/USD,99.1,103.99,98.17,102.55,2967.934648,304361.6982
1.62727E+12,7/26/21 4:00,ZEC/USD,105.54,109.75,98.13,99.1,5605.272458,555482.5006
1.62719E+12,7/25/21 4:00,ZEC/USD,98.07,106.26,95.93,105.54,6093.854549,643145.4091
1.6271E+12,7/24/21 4:00,ZEC/USD,100.6,102.74,96.47,98.07,3302.670889,323892.9341
1.62701E+12,7/23/21 4:00,ZEC/USD,97.62,100.69,92.25,100.6,2995.147099,301311.7981
1.62693E+12,7/22/21 4:00,ZEC/USD,92.31,99,91.64,97.62,3470.692584,338809.01
1.62684E+12,7/21/21 4:00,ZEC/USD,87.43,95.71,87.43,92.31,2132.669618,196866.7324
1.62675E+12,7/20/21 4:00,ZEC/USD,84.79,88.03,83.11,87.43,8518.5168,744773.9238
1.62667E+12,7/19/21 4:00,ZEC/USD,93.3,100.51,84.16,84.79,21889.19089,1855984.495
1.62658E+12,7/18/21 4:00,ZEC/USD,97.37,97.37,91.73,93.3,2229.487236,208011.1591
1.62649E+12,7/17/21 4:00,ZEC/USD,92.88,99.53,92.46,97.37,3575.247916,348121.8896
1.62641E+12,7/16/21 4:00,ZEC/USD,101.4,101.97,91.88,92.88,3615.458925,335803.825
1.62632E+12,7/15/21 4:00,ZEC/USD,103.03,103.63,97.9,101.4,3714.994244,376700.4163
1.62624E+12,7/14/21 4:00,ZEC/USD,99.38,106.13,99.38,103.03,1393.501922,143572.503
1.62615E+12,7/13/21 4:00,ZEC/USD,107.76,108.03,97.9,99.38,3590.409347,356814.8809
1.62606E+12,7/12/21 4:00,ZEC/USD,112.14,112.66,104.9,107.76,5075.639095,546950.8689
1.62598E+12,7/11/21 4:00,ZEC/USD,107.24,112.6,106.5,112.14,3805.964797,426800.8923
1.62589E+12,7/10/21 4:00,ZEC/USD,111.44,111.46,106.5,107.24,2733.559237,293146.8926
1.6258E+12,7/9/21 4:00,ZEC/USD,108.68,112.99,106.18,111.44,4771.272577,531710.616
1.62572E+12,7/8/21 4:00,ZEC/USD,115.52,116.03,105.01,108.68,3931.548663,427280.7087
1.62563E+12,7/7/21 4:00,ZEC/USD,118.44,122,113.87,115.52,4674.748116,540026.9024
1.62554E+12,7/6/21 4:00,ZEC/USD,113.74,118.75,112,118.44,5121.382824,606576.5817
1.62546E+12,7/5/21 4:00,ZEC/USD,115.56,117.13,110.51,113.74,3918.245317,445661.2224
1.62537E+12,7/4/21 4:00,ZEC/USD,114.17,125.67,114.17,115.56,5572.259187,643930.2716
1.62528E+12,7/3/21 4:00,ZEC/USD,113.59,118.91,113.27,114.17,1305.230454,149018.161
1.6252E+12,7/2/21 4:00,ZEC/USD,114.14,118.88,112.76,113.59,2000.906018,227282.9146
1.62511E+12,7/1/21 4:00,ZEC/USD,124.48,125.79,114.14,114.14,3384.481631,386304.7333
1.62503E+12,6/30/21 4:00,ZEC/USD,128.92,130.65,122.34,124.48,4143.75966,515815.2024
1.62494E+12,6/29/21 4:00,ZEC/USD,117.36,132.13,117.14,128.92,15349.96225,1978917.133
1.62485E+12,6/28/21 4:00,ZEC/USD,105.29,118.36,104.77,117.36,6839.575166,802692.5414
1.62477E+12,6/27/21 4:00,ZEC/USD,103.65,107.74,98.87,105.29,4842.911334,509910.1343
1.62468E+12,6/26/21 4:00,ZEC/USD,101.5,104.74,96.69,103.65,941.6157585,97598.47337
1.62459E+12,6/25/21 4:00,ZEC/USD,114.13,114.56,98.38,101.5,5647.239797,573194.8394
1.62451E+12,6/24/21 4:00,ZEC/USD,108.26,114.13,108.26,114.13,52.844484,6031.140959
1.62442E+12,6/23/21 4:00,ZEC/USD,114.39,114.96,105.45,108.26,3770.951023,408243.1578
1.62433E+12,6/22/21 4:00,ZEC/USD,107.69,120,86.55,114.39,22980.97074,2628793.242
1.62425E+12,6/21/21 4:00,ZEC/USD,126.51,126.51,99.16,107.69,10008.17558,1077780.428
1.62416E+12,6/20/21 4:00,ZEC/USD,129.69,132.85,119.36,126.51,3746.378755,473954.3762
1.62408E+12,6/19/21 4:00,ZEC/USD,129.66,134.59,125.92,129.69,1650.135826,214006.1153
1.62399E+12,6/18/21 4:00,ZEC/USD,139.67,140.76,129.16,129.66,3435.283788,445418.896
1.6239E+12,6/17/21 4:00,ZEC/USD,144.16,146.52,136.63,139.67,1988.698703,277761.5479
1.62382E+12,6/16/21 4:00,ZEC/USD,134.92,145,134.92,144.16,3204.552105,461968.2314
1.62373E+12,6/15/21 4:00,ZEC/USD,138.21,141.12,132.62,134.92,2375.068645,320444.2616
1.62364E+12,6/14/21 4:00,ZEC/USD,130.73,140.3,128.87,138.21,5355.354995,740163.6139
1.62356E+12,6/13/21 4:00,ZEC/USD,121.69,135.34,121.5,130.73,12097.19958,1581466.901
1.62347E+12,6/12/21 4:00,ZEC/USD,122.18,129.11,120.36,121.69,2887.308019,351356.5129
1.62338E+12,6/11/21 4:00,ZEC/USD,133.45,135.66,119.13,122.18,4347.251271,531147.1603
1.6233E+12,6/10/21 4:00,ZEC/USD,146.71,147.03,130.26,133.45,2662.432135,355301.5684
1.62321E+12,6/9/21 4:00,ZEC/USD,127.01,151.17,127.01,146.71,2719.095272,398918.4673
1.62312E+12,6/8/21 4:00,ZEC/USD,131.26,133.75,120,127.01,8542.095575,1084931.559
1.62304E+12,6/7/21 4:00,ZEC/USD,153.94,154.08,127.11,131.26,4256.450104,558701.6406
1.62295E+12,6/6/21 4:00,ZEC/USD,155.31,155.8,147.09,153.94,1668.483788,256846.3943
1.62287E+12,6/5/21 4:00,ZEC/USD,157.83,161.3,147.7,155.31,2594.582346,402964.5842
1.62278E+12,6/4/21 4:00,ZEC/USD,163,163.04,146.51,157.83,4865.870714,767980.3748
1.62269E+12,6/3/21 4:00,ZEC/USD,162.91,174.57,160.05,163,1958.89796,319300.3675
1.62261E+12,6/2/21 4:00,ZEC/USD,152.94,170,152.28,162.91,3409.602021,555458.2652
1.62252E+12,6/1/21 4:00,ZEC/USD,155.5,161.14,147.96,152.94,2912.561155,445447.103
1.62243E+12,5/31/21 4:00,ZEC/USD,144.19,164.27,143.44,155.5,4595.825078,714650.7997
1.62235E+12,5/30/21 4:00,ZEC/USD,148.36,159.31,141.21,144.19,5378.2279,775486.6809
1.62226E+12,5/29/21 4:00,ZEC/USD,184.62,187.18,138.13,148.36,12275.47505,1821189.478
1.62217E+12,5/28/21 4:00,ZEC/USD,150.59,185.62,131.31,184.62,21756.82034,4016744.17
1.62209E+12,5/27/21 4:00,ZEC/USD,143.98,155.55,143.98,150.59,2152.521319,324148.1855
1.622E+12,5/26/21 4:00,ZEC/USD,153.19,159.82,141.43,143.98,5746.808642,827425.5082
1.62192E+12,5/25/21 4:00,ZEC/USD,143.5,153.77,130,153.19,17395.41635,2664803.831
1.62183E+12,5/24/21 4:00,ZEC/USD,122.9,155.28,119.74,143.5,13681.44468,1963287.312
1.62174E+12,5/23/21 4:00,ZEC/USD,145,145,97.9,122.9,28132.95902,3457540.664
1.62166E+12,5/22/21 4:00,ZEC/USD,151.88,156.19,133.99,145,9150.362735,1326802.597
1.62157E+12,5/21/21 4:00,ZEC/USD,182.55,182.55,135.71,151.88,9919.937983,1506640.181
1.62148E+12,5/20/21 4:00,ZEC/USD,160.09,194.69,160.09,182.55,16871.08684,3079816.903
1.6214E+12,5/19/21 4:00,ZEC/USD,232.69,234.12,140,160.09,36040.22887,5769680.24
1.62131E+12,5/18/21 4:00,ZEC/USD,249.62,263.47,228.41,232.69,6909.31821,1607729.254
1.62122E+12,5/17/21 4:00,ZEC/USD,241.86,257.72,226.34,249.62,8216.169824,2050920.311
1.62114E+12,5/16/21 4:00,ZEC/USD,281.22,290.23,239.59,241.86,5643.494565,1364935.595
1.62105E+12,5/15/21 4:00,ZEC/USD,306.37,309.5,267.02,281.22,3779.030229,1062738.881
1.62096E+12,5/14/21 4:00,ZEC/USD,289.52,323.51,286.74,306.37,6653.631386,2038473.048
1.62088E+12,5/13/21 4:00,ZEC/USD,311.4,313.2,270.43,289.52,6223.124002,1801718.861
1.62079E+12,5/12/21 4:00,ZEC/USD,340,370.99,250.57,311.4,26489.27452,8248760.087
1.62071E+12,5/11/21 4:00,ZEC/USD,276.08,346.17,273.31,340,13465.40504,4578237.712
1.62062E+12,5/10/21 4:00,ZEC/USD,315.53,327,265.18,276.08,35252.67888,9732559.585
1.62053E+12,5/9/21 4:00,ZEC/USD,296.85,315.53,288.44,315.53,3810.360917,1202283.18
1.62045E+12,5/8/21 4:00,ZEC/USD,324.62,324.9,295.38,296.85,2810.377643,834260.6035
1.62036E+12,5/7/21 4:00,ZEC/USD,301.16,344,295.54,324.62,8116.361061,2634733.128
1.62027E+12,5/6/21 4:00,ZEC/USD,289.53,325,286.08,301.16,8882.024312,2674910.442
1.62019E+12,5/5/21 4:00,ZEC/USD,257.49,300,255.38,289.53,7984.674893,2311802.922
1.6201E+12,5/4/21 4:00,ZEC/USD,232,267.3,231.79,257.49,6685.067411,1721338.008
1.62001E+12,5/3/21 4:00,ZEC/USD,245.27,254.96,230,232,3280.326593,761035.7696
1.61993E+12,5/2/21 4:00,ZEC/USD,248.58,251.96,241.53,245.27,2682.929345,658042.0804
1.61984E+12,5/1/21 4:00,ZEC/USD,252.93,259.21,245.87,248.58,3094.932308,769338.2732
1.61976E+12,4/30/21 4:00,ZEC/USD,232.12,254.04,232.12,252.93,3116.149444,788167.6788
1.61967E+12,4/29/21 4:00,ZEC/USD,234.95,239.04,223.88,232.12,2285.008342,530396.1364
1.61958E+12,4/28/21 4:00,ZEC/USD,238.27,242,226.53,234.95,1174.51895,275953.2274
1.6195E+12,4/27/21 4:00,ZEC/USD,227.87,243.82,222.62,238.27,1605.59616,382565.3972
1.61941E+12,4/26/21 4:00,ZEC/USD,213.3,230.6,210.54,227.87,4114.14087,937489.2801
1.61932E+12,4/25/21 4:00,ZEC/USD,201.34,215.66,191.85,213.3,4068.799682,867874.9722
1.61924E+12,4/24/21 4:00,ZEC/USD,209.73,215.84,196.82,201.34,2289.867971,461042.0173
1.61915E+12,4/23/21 4:00,ZEC/USD,203.85,225,187.87,209.73,7001.169592,1468355.299
1.61906E+12,4/22/21 4:00,ZEC/USD,235.09,248.05,170,203.85,6372.854723,1299106.435
1.61898E+12,4/21/21 4:00,ZEC/USD,244.81,255.2,230.68,235.09,4272.828349,1004499.217
1.61889E+12,4/20/21 4:00,ZEC/USD,218.76,255.38,211.53,244.81,19120.22185,4680821.512
1.6188E+12,4/19/21 4:00,ZEC/USD,263.86,264.87,210.01,218.76,12070.48377,2640539.029
1.61872E+12,4/18/21 4:00,ZEC/USD,212.01,265,208,263.86,12505.73821,3299764.084
1.61863E+12,4/17/21 4:00,ZEC/USD,281.27,299,200,212.01,15968.38511,3385457.327
1.61855E+12,4/16/21 4:00,ZEC/USD,267.17,281.29,250.82,281.27,5942.570804,1671466.89
1.61846E+12,4/15/21 4:00,ZEC/USD,242.88,268.17,240.19,267.17,5867.352271,1567580.506
1.61837E+12,4/14/21 4:00,ZEC/USD,233.73,244,218,242.88,7618.356042,1850346.315
1.61829E+12,4/13/21 4:00,ZEC/USD,225.51,239.98,217.89,233.73,5825.23255,1361531.604
1.6182E+12,4/12/21 4:00,ZEC/USD,232.59,236.33,208.96,225.51,5194.516615,1171415.442
1.61811E+12,4/11/21 4:00,ZEC/USD,230.86,236,214.69,232.59,10299.74552,2395617.811
1.61803E+12,4/10/21 4:00,ZEC/USD,197.04,231.42,196.59,230.86,11577.20003,2672712.4
1.61794E+12,4/9/21 4:00,ZEC/USD,183.63,198.04,183.3,197.04,2770.656518,545930.1603
1.61785E+12,4/8/21 4:00,ZEC/USD,177.03,187.93,177.03,183.63,1159.616677,212940.4103
1.61777E+12,4/7/21 4:00,ZEC/USD,191.06,193.97,162.35,177.03,6125.494246,1084396.246
1.61768E+12,4/6/21 4:00,ZEC/USD,192.38,194.07,181.34,191.06,12486.42756,2385656.85
1.6176E+12,4/5/21 4:00,ZEC/USD,186.32,200,183,192.38,5500.87101,1058257.565
1.61751E+12,4/4/21 4:00,ZEC/USD,177.08,194.5,174.61,186.32,5548.083734,1033718.961
1.61742E+12,4/3/21 4:00,ZEC/USD,167.86,179.5,163.24,177.08,6769.875053,1198809.474
1.61734E+12,4/2/21 4:00,ZEC/USD,173.92,177.79,166.9,167.86,4069.198016,683055.5789
1.61725E+12,4/1/21 4:00,ZEC/USD,156.59,173.92,152.46,173.92,7301.721192,1269915.35
1.61716E+12,3/31/21 4:00,ZEC/USD,152.44,158.84,147.09,156.59,3358.88326,525967.5298
1.61708E+12,3/30/21 4:00,ZEC/USD,147.47,156.29,145.6,152.44,4107.53439,626152.5424
1.61699E+12,3/29/21 4:00,ZEC/USD,143.89,158.71,141.95,147.47,29726.6056,4383782.528
1.6169E+12,3/28/21 4:00,ZEC/USD,133.86,146.14,129.59,143.89,7831.759113,1126911.819
1.61682E+12,3/27/21 4:00,ZEC/USD,131.33,135.19,125.83,133.86,5544.911429,742241.8439
1.61673E+12,3/26/21 4:00,ZEC/USD,125.79,133.66,124.73,131.33,3962.884371,520445.6045
1.61664E+12,3/25/21 4:00,ZEC/USD,122.89,126.88,118.47,125.79,3555.235424,447213.0639
1.61656E+12,3/24/21 4:00,ZEC/USD,137.74,141.58,116.19,122.89,5532.397968,679876.3862
1.61647E+12,3/23/21 4:00,ZEC/USD,141.09,142.35,134.25,137.74,1665.833832,229451.952
1.61639E+12,3/22/21 4:00,ZEC/USD,147.35,149.74,138.28,141.09,3802.351911,536473.8311
1.6163E+12,3/21/21 4:00,ZEC/USD,152.09,152.09,144.25,147.35,1251.741756,184444.1477
1.61621E+12,3/20/21 4:00,ZEC/USD,152.22,161.01,150.72,152.09,3608.944629,548884.3886
1.61613E+12,3/19/21 4:00,ZEC/USD,145.03,154.15,145.03,152.22,1134.306901,172664.1965
1.61604E+12,3/18/21 4:00,ZEC/USD,145.39,151.25,140.01,145.03,2613.943075,379100.1641
